model,dataset,rdbms,row_id,difficulty,query_split,question_split,schema_num_tables,schema_num_columns,prompt_tokens,gen_time_s,pred_success,gold_success,pred_vs_gold_match,pred_execution_time_s,gold_execution_time_s,num_table_repairs,num_column_repairs,has_repairs,valid_prediction,successful_execution
gpt2xl,advising,mariadb,220,3,train,exclude,4,42,323,42.852132,False,True,False,0.04447579383850098,0.01607203483581543,0,0,False,False,False
gpt2xl,advising,mariadb,221,3,train,exclude,4,61,448,56.075989,False,True,False,0.05918741226196289,0.020428895950317383,0,0,False,False,False
gpt2xl,advising,mariadb,222,3,train,dev,4,43,338,45.163938,False,True,False,0.03811907768249512,0.014351606369018555,0,0,False,False,False
gpt2xl,advising,mariadb,223,3,train,exclude,4,42,325,43.935225,False,True,False,0.029946327209472656,0.011971235275268555,0,0,False,False,False
gpt2xl,advising,mariadb,224,4,test,test,4,60,442,47.428475,False,True,False,0.047220706939697266,0.333019495010376,0,0,False,False,False
gpt2xl,advising,mariadb,225,4,test,test,4,52,391,43.178179,False,True,False,0.04829287528991699,0.11041998863220215,0,0,False,False,False
gpt2xl,advising,mariadb,228,4,test,test,4,52,352,39.418165,False,True,False,0.05030059814453125,0.09534263610839844,0,0,False,False,False
gpt2xl,advising,mariadb,229,4,test,dev,4,41,311,42.014294,False,True,False,0.030408859252929688,0.045964717864990234,0,0,False,False,False
gpt2xl,advising,mariadb,231,4,test,dev,4,47,337,37.197335,False,True,False,0.04613780975341797,0.033998966217041016,0,0,False,False,False
gpt2xl,advising,mariadb,233,4,test,train,4,44,300,43.847404,False,True,False,0.041819095611572266,0.048668622970581055,0,0,False,False,False
gpt2xl,advising,mariadb,234,4,test,train,4,62,418,49.898922,False,True,False,0.0542449951171875,0.04697442054748535,0,0,False,False,False
gpt2xl,advising,mariadb,235,4,test,train,4,43,352,52.693175,False,True,False,0.04235982894897461,0.03727531433105469,0,0,False,False,False
gpt2xl,advising,mariadb,240,4,test,train,4,60,445,62.266213,False,True,False,0.06965088844299316,0.3442418575286865,0,0,False,False,False
gpt2xl,advising,mariadb,242,3,test,test,4,59,450,62.71431,False,True,False,0.0530240535736084,0.10937237739562988,0,0,False,False,False
gpt2xl,advising,mariadb,243,3,test,train,4,38,299,60.847742,False,True,False,0.05627632141113281,0.034577131271362305,0,0,False,False,False
gpt2xl,advising,mariadb,245,3,test,train,4,59,446,55.522169,False,True,False,0.05079221725463867,0.039421796798706055,0,0,False,False,False
gpt2xl,advising,mariadb,247,3,test,train,4,59,450,70.120593,False,True,False,0.07193303108215332,0.07506060600280762,0,0,False,False,False
gpt2xl,advising,mariadb,248,3,test,train,4,59,451,87.934869,False,True,False,0.056725263595581055,0.03914165496826172,0,0,False,False,False
gpt2xl,advising,mariadb,249,3,test,train,4,45,365,67.596447,False,True,False,0.05924367904663086,0.03288149833679199,0,0,False,False,False
gpt2xl,advising,mariadb,250,3,test,test,4,59,453,68.040618,False,True,False,0.04980134963989258,0.030779600143432617,0,0,False,False,False
gpt2xl,advising,mariadb,251,3,test,test,4,59,455,78.632169,False,True,False,0.06342172622680664,0.03444647789001465,0,0,False,False,False
gpt2xl,advising,mariadb,253,3,test,dev,4,59,446,75.612304,False,True,False,0.06931710243225098,0.06408405303955078,0,0,False,False,False
gpt2xl,advising,mariadb,254,3,test,train,4,59,450,57.684073,False,True,False,0.05152082443237305,0.06398224830627441,0,0,False,False,False
gpt2xl,advising,mariadb,255,3,test,test,4,59,447,67.22684,False,True,False,0.04225635528564453,0.02364063262939453,0,0,False,False,False
gpt2xl,advising,mariadb,257,3,test,train,4,59,450,58.749119,False,True,False,0.06727385520935059,0.03853344917297363,0,0,False,False,False
gpt2xl,advising,mariadb,259,3,test,train,4,59,445,240.190914,False,True,False,0.06487774848937988,0.0577397346496582,0,0,False,False,False
gpt2xl,advising,mariadb,260,3,test,train,4,59,448,95.024537,False,True,False,0.0630655288696289,0.05009603500366211,0,0,False,False,False
gpt2xl,advising,mariadb,261,4,test,train,4,35,283,195.013081,False,True,False,0.06615591049194336,0.37927937507629395,0,0,False,False,False
gpt2xl,advising,mariadb,263,4,test,train,4,46,329,46.359147,False,True,False,0.030046939849853516,0.03264737129211426,0,0,False,False,False
gpt2xl,advising,mariadb,264,4,test,train,4,48,339,46.874518,False,True,False,0.03019881248474121,0.02198028564453125,0,0,False,False,False
gpt2xl,advising,mariadb,265,4,test,test,4,51,372,49.932696,False,True,False,0.03316855430603027,0.05308389663696289,0,0,False,False,False
gpt2xl,advising,mariadb,267,4,test,train,4,47,330,38.969278,False,True,False,0.050995588302612305,0.04188680648803711,0,0,False,False,False
gpt2xl,advising,mariadb,269,4,test,train,4,14,167,24.955143,False,True,False,0.051016807556152344,0.1689281463623047,0,0,False,False,False
gpt2xl,advising,mariadb,272,4,test,dev,4,48,338,46.171193,False,True,False,0.05048227310180664,0.08184075355529785,0,0,False,False,False
gpt2xl,advising,mariadb,273,4,test,train,4,36,286,188.759081,False,True,False,0.055997371673583984,0.2416684627532959,0,0,False,False,False
gpt2xl,advising,mariadb,274,4,test,train,4,36,285,186.90473,False,True,False,0.042204856872558594,0.04984927177429199,0,0,False,False,False
gpt2xl,advising,mariadb,275,4,test,train,4,38,299,42.194351,False,True,False,0.03789329528808594,0.020075082778930664,0,0,False,False,False
gpt2xl,advising,mariadb,276,4,test,train,4,12,165,24.502635,False,True,False,0.03049612045288086,0.025484800338745117,0,0,False,False,False
gpt2xl,advising,mariadb,277,4,test,train,4,59,430,54.468257,False,True,False,0.0567784309387207,0.24288272857666016,0,0,False,False,False
gpt2xl,advising,mariadb,279,4,dev,test,4,44,281,34.436316,False,True,False,0.027858257293701172,0.23328781127929688,0,0,False,False,False
gpt2xl,advising,mariadb,283,4,dev,test,4,47,331,39.578188,False,True,False,0.0466156005859375,0.22777891159057617,0,0,False,False,False
gpt2xl,advising,mariadb,291,4,dev,train,4,44,285,34.622373,False,True,False,0.035537004470825195,0.030712127685546875,0,0,False,False,False
gpt2xl,advising,mariadb,294,4,test,dev,4,43,342,40.892079,False,True,False,0.055773019790649414,0.2221360206604004,0,0,False,False,False
gpt2xl,advising,mariadb,295,4,test,train,4,43,354,48.869612,False,True,False,0.03073716163635254,0.045650482177734375,0,0,False,False,False
gpt2xl,advising,mariadb,296,4,test,train,4,29,269,39.448227,False,True,False,0.038311004638671875,0.028927087783813477,0,0,False,False,False
gpt2xl,advising,mariadb,297,4,test,train,4,31,291,35.484274,False,True,False,0.027060747146606445,0.041311025619506836,0,0,False,False,False
gpt2xl,advising,mariadb,298,4,test,train,4,45,363,42.019911,False,True,False,0.04096484184265137,0.026453256607055664,0,0,False,False,False
gpt2xl,advising,mariadb,299,4,test,dev,4,31,290,35.242327,False,True,False,0.04343724250793457,0.030390501022338867,0,0,False,False,False
gpt2xl,advising,mariadb,300,4,test,train,4,44,343,39.944951,False,True,False,0.053286075592041016,0.024131298065185547,0,0,False,False,False
gpt2xl,advising,mariadb,301,4,test,train,4,59,448,51.63402,False,True,False,0.0585026741027832,0.18137550354003906,0,0,False,False,False
gpt2xl,advising,mariadb,302,4,test,train,4,48,339,41.137417,False,True,False,0.03569936752319336,0.10238862037658691,0,0,False,False,False
gpt2xl,advising,mariadb,303,4,test,train,4,12,141,159.72969,False,True,False,0.04492759704589844,0.019146203994750977,0,0,False,False,False
gpt2xl,advising,mariadb,304,4,test,train,4,30,266,26.988041,False,True,False,0.030679941177368164,0.020577430725097656,0,0,False,False,False
gpt2xl,advising,mariadb,306,4,test,train,4,29,268,186.142473,False,True,False,0.04470467567443848,0.04613852500915527,0,0,False,False,False
gpt2xl,advising,mariadb,308,4,test,train,4,26,229,176.97287,False,True,False,0.05391240119934082,0.10306096076965332,0,0,False,False,False
gpt2xl,advising,mariadb,310,4,test,train,4,28,266,33.290447,False,True,False,0.03321695327758789,0.030031442642211914,0,0,False,False,False
gpt2xl,advising,mariadb,312,4,test,test,4,30,274,33.852654,False,True,False,0.0334622859954834,0.04106736183166504,0,0,False,False,False
gpt2xl,advising,mariadb,313,4,test,test,4,28,265,33.965805,False,True,False,0.04349160194396973,0.02237725257873535,0,0,False,False,False
gpt2xl,advising,mariadb,314,4,test,train,4,14,149,160.164178,False,True,False,0.03952980041503906,0.022376060485839844,0,0,False,False,False
gpt2xl,advising,mariadb,315,4,test,train,4,29,273,33.053967,False,True,False,0.050972938537597656,0.024477481842041016,0,0,False,False,False
gpt2xl,advising,mariadb,316,4,test,train,4,30,274,33.895131,False,True,False,0.03170323371887207,0.02016162872314453,0,0,False,False,False
gpt2xl,advising,mariadb,317,4,test,test,4,36,288,227.168085,False,True,False,0.0692756175994873,0.28116941452026367,0,0,False,False,False
gpt2xl,advising,mariadb,320,4,test,train,4,30,275,47.643638,False,True,False,0.0433802604675293,0.19418787956237793,0,0,False,False,False
gpt2xl,advising,mariadb,321,4,test,train,4,29,270,183.118138,False,True,False,0.03163623809814453,0.03655695915222168,0,0,False,False,False
gpt2xl,advising,mariadb,324,4,test,train,4,13,164,23.639279,False,True,False,0.0457005500793457,0.1915295124053955,0,0,False,False,False
gpt2xl,advising,mariadb,325,4,test,train,4,54,388,205.967017,False,True,False,0.07872796058654785,0.37502455711364746,0,0,False,False,False
gpt2xl,advising,mariadb,326,4,test,test,4,45,354,48.53837,False,True,False,0.04605579376220703,0.07225942611694336,0,0,False,False,False
gpt2xl,advising,mariadb,328,3,test,train,4,59,448,227.81746,False,True,False,0.07150530815124512,0.0422358512878418,0,0,False,False,False
gpt2xl,advising,mariadb,329,3,test,train,4,21,188,36.131763,False,True,False,0.03886675834655762,0.014056921005249023,0,0,False,False,False
gpt2xl,advising,mariadb,330,3,test,test,4,59,445,67.993053,False,True,False,0.061563730239868164,0.027669191360473633,0,0,False,False,False
gpt2xl,advising,mariadb,331,3,test,test,4,45,362,42.040028,False,True,False,0.05419659614562988,0.013547420501708984,0,0,False,False,False
gpt2xl,advising,mariadb,333,3,test,train,4,59,448,57.094534,False,True,False,0.0537111759185791,0.020967721939086914,0,0,False,False,False
gpt2xl,advising,mariadb,334,3,test,train,4,13,160,29.153553,False,True,False,0.05939674377441406,0.012034177780151367,0,0,False,False,False
gpt2xl,advising,mariadb,335,3,test,train,4,26,228,35.583231,False,True,False,0.05266618728637695,0.011011838912963867,0,0,False,False,False
gpt2xl,advising,mariadb,336,3,test,test,4,18,170,29.332773,False,True,False,0.04488253593444824,0.012462854385375977,0,0,False,False,False
gpt2xl,advising,mariadb,338,3,test,train,4,18,173,29.836362,False,True,False,0.0301668643951416,0.011666059494018555,0,0,False,False,False
gpt2xl,advising,mariadb,339,3,test,train,4,14,151,152.869967,False,True,False,0.04540061950683594,0.013507843017578125,0,0,False,False,False
gpt2xl,advising,mariadb,340,3,test,train,4,59,443,63.01188,False,True,False,0.06402444839477539,0.03402972221374512,0,0,False,False,False
gpt2xl,advising,mariadb,341,3,test,train,4,23,198,23.822307,False,True,False,0.06880664825439453,0.013119697570800781,0,0,False,False,False
gpt2xl,advising,mariadb,342,4,test,exclude,4,52,351,40.827615,False,True,False,0.04614734649658203,2.548227071762085,0,0,False,False,False
gpt2xl,advising,mariadb,351,4,test,train,4,49,338,37.741518,False,True,False,0.03835248947143555,1.901914119720459,0,0,False,False,False
gpt2xl,advising,mariadb,353,4,test,train,4,52,354,41.218138,False,True,False,0.03696274757385254,1.6156387329101562,0,0,False,False,False
gpt2xl,advising,mariadb,354,4,test,train,4,44,288,41.553598,False,True,False,0.03372979164123535,1.680457353591919,0,0,False,False,False
gpt2xl,advising,mariadb,357,4,test,exclude,4,44,298,50.562479,False,True,False,0.06339550018310547,2.210805654525757,0,0,False,False,False
gpt2xl,advising,mariadb,358,4,test,exclude,4,44,286,46.687458,False,True,False,0.03258776664733887,1.6044812202453613,0,0,False,False,False
gpt2xl,advising,mariadb,359,4,test,exclude,4,44,299,46.09697,False,True,False,0.035863399505615234,1.666045904159546,0,0,False,False,False
gpt2xl,advising,mariadb,360,4,test,train,4,44,297,43.731821,False,True,False,0.06803107261657715,1.7840561866760254,0,0,False,False,False
gpt2xl,advising,mariadb,364,4,test,exclude,4,44,297,36.583236,False,True,False,0.04155731201171875,1.993875503540039,0,0,False,False,False
gpt2xl,advising,mariadb,370,4,test,train,4,44,288,198.32289,False,True,False,0.05923128128051758,2.296869993209839,0,0,False,False,False
gpt2xl,advising,mariadb,384,4,test,train,4,52,352,41.444148,False,True,False,0.055603981018066406,2.0504353046417236,0,0,False,False,False
gpt2xl,advising,mariadb,386,4,test,exclude,4,49,343,202.828562,False,True,False,0.04748082160949707,2.121399164199829,0,0,False,False,False
gpt2xl,advising,mariadb,389,4,test,exclude,4,59,449,51.922522,False,True,False,0.051133155822753906,2.0380799770355225,0,0,False,False,False
gpt2xl,advising,mariadb,390,4,test,exclude,4,52,353,41.929332,False,True,False,0.05861806869506836,1.73126220703125,0,0,False,False,False
gpt2xl,advising,mariadb,391,4,test,dev,4,52,354,41.278047,False,True,False,0.034607648849487305,1.4809844493865967,0,0,False,False,False
gpt2xl,advising,mariadb,393,4,test,train,4,44,297,42.406409,False,True,False,0.030471086502075195,1.441542625427246,0,0,False,False,False
gpt2xl,advising,mariadb,397,4,test,exclude,4,49,340,81.605754,False,True,False,0.05769085884094238,1.6400959491729736,0,0,False,False,False
gpt2xl,advising,mariadb,400,4,test,exclude,4,44,300,43.277546,False,True,False,0.055745601654052734,1.5619947910308838,0,0,False,False,False
gpt2xl,advising,mariadb,404,4,test,exclude,4,44,297,43.537597,False,True,False,0.05050230026245117,1.4909069538116455,0,0,False,False,False
gpt2xl,advising,mariadb,407,4,test,train,4,44,295,29.654514,False,True,False,0.03042769432067871,1.5363545417785645,0,0,False,False,False
gpt2xl,advising,mariadb,408,4,test,train,4,44,300,42.729462,False,True,False,0.05165910720825195,1.4781877994537354,0,0,False,False,False
gpt2xl,advising,mariadb,409,4,test,train,4,49,338,75.742182,False,True,False,0.05124616622924805,1.4890079498291016,0,0,False,False,False
gpt2xl,advising,mariadb,410,4,test,exclude,4,49,339,76.208112,False,True,False,0.031157493591308594,1.5651378631591797,0,0,False,False,False
gpt2xl,advising,mariadb,411,4,test,train,4,49,340,77.37645,False,True,False,0.03246498107910156,1.4495582580566406,0,0,False,False,False
gpt2xl,advising,mariadb,412,4,test,train,4,34,267,67.698533,False,True,False,0.039756059646606445,1.4761807918548584,0,0,False,False,False
gpt2xl,advising,mariadb,416,4,train,train,4,59,447,224.090291,False,True,False,0.047823190689086914,2.194791078567505,0,0,False,False,False
gpt2xl,advising,mariadb,417,4,train,train,4,59,451,51.652014,False,True,False,0.03831768035888672,1.78067946434021,0,0,False,False,False
gpt2xl,advising,mariadb,418,4,train,train,4,59,451,50.675456,False,True,False,0.05188155174255371,1.5687386989593506,0,0,False,False,False
gpt2xl,advising,mariadb,419,4,train,train,4,43,319,38.188212,False,True,False,0.05134129524230957,1.500373363494873,0,0,False,False,False
gpt2xl,advising,mariadb,420,4,train,train,4,43,318,38.300026,False,True,False,0.046372175216674805,1.5441622734069824,0,0,False,False,False
gpt2xl,advising,mariadb,421,4,train,train,4,59,448,51.921716,False,True,False,0.04092884063720703,1.6173033714294434,0,0,False,False,False
gpt2xl,advising,mariadb,422,4,train,test,4,59,446,50.845932,False,True,False,0.04138898849487305,1.7844698429107666,0,0,False,False,False
gpt2xl,advising,mariadb,423,4,train,train,4,59,453,50.677913,False,True,False,0.041053056716918945,1.5204830169677734,0,0,False,False,False
gpt2xl,advising,mariadb,424,4,train,test,4,14,144,159.348971,False,True,False,0.03875851631164551,1.5688953399658203,0,0,False,False,False
gpt2xl,advising,mariadb,425,4,train,train,4,33,278,192.534077,False,True,False,0.04268360137939453,1.779386043548584,0,0,False,False,False
gpt2xl,advising,mariadb,427,4,train,train,4,15,151,28.542855,False,True,False,0.040299415588378906,1.4904217720031738,0,0,False,False,False
gpt2xl,advising,mariadb,428,1,train,exclude,4,53,387,89.537935,False,True,False,0.05928206443786621,0.03214859962463379,0,0,False,False,False
gpt2xl,advising,mariadb,429,1,train,exclude,4,53,388,69.587868,False,True,False,0.04756760597229004,0.024760961532592773,0,0,False,False,False
gpt2xl,advising,mariadb,430,1,train,train,4,53,389,47.363367,False,True,False,0.032715797424316406,0.024137258529663086,0,0,False,False,False
gpt2xl,advising,mariadb,431,1,train,exclude,4,53,388,44.748582,False,True,False,0.06142854690551758,0.02833700180053711,0,0,False,False,False
gpt2xl,advising,mariadb,432,1,train,test,4,53,390,44.340933,False,True,False,0.034404754638671875,0.022423267364501953,0,0,False,False,False
gpt2xl,advising,mariadb,433,1,train,exclude,4,53,390,45.48937,False,True,False,0.03910350799560547,0.02575397491455078,0,0,False,False,False
